id,Class,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64,texture65,texture66,texture67,texture68,texture69,texture70,texture71,texture72,texture73,texture74,texture75,texture76,texture77,texture78,texture79,texture80,texture81,texture82,texture83,texture84,texture85,texture86,texture87,texture88,texture89,texture90,texture91,texture92,texture93,texture94,texture95,texture96,texture97,texture98,texture99,texture100,texture101,texture102,texture103,texture104,texture105,texture106,texture107,texture108,texture109,texture110,texture111,texture112,texture113,texture114,texture115,texture116,texture117,texture118,texture119,texture120,texture121,texture122,texture123,texture124,texture125,texture126,texture127,texture128,m1,m2,m3,m4,m5,m6,m7
326,canoe,13.18421,24.671045,11.855267,3.2236838,2.3289464,1.6315793,0.0,0.7894737,107.63157,43.75,11.421054,0.8552633,1.578947,1.6973691,0.32894737,26.171055,115.21053,26.11842,3.0,0.67105246,0.6315791,0.039473694,1.9605267,50.65789,20.06579,1.7105267,0.026315778,0.11842105,0.052631572,0.0,2.7105267,17.342108,18.710526,15.236839,6.7631574,1.1315788,3.3026311,1.2105268,2.1842103,4.0,142.38156,40.77632,11.3552685,2.5,3.0394733,1.789473,4.328947,42.73684,154.3421,48.69737,5.9736843,1.1578947,2.710527,0.31578955,2.25,42.026314,27.276318,5.1184216,0.26315793,0.7631577,0.65789485,0.0,0.39473686,7.671053,20.026318,4.552633,3.1842098,1.763158,2.2894733,1.342105,8.171054,12.092108,145.11842,39.05263,5.0263166,2.25,2.7368424,2.157894,11.276314,44.671055,151.42105,38.75,2.9868426,1.342105,2.263158,0.3815788,6.7236834,52.19737,26.486843,7.6315794,0.80263174,2.2631576,2.2236836,0.06578948,0.026315784,5.25,17.171053,1.6578948,3.4342098,0.8684208,0.3157896,2.1710532,9.763161,22.565784,110.21053,21.921055,3.1184206,1.1184211,0.06578948,1.092105,8.013161,45.039467,114.75,44.73684,1.6447366,0.34210527,0.4868421,0.31578958,3.5526304,25.355263,18.5,17.98684,1.75,1.0,1.6710529,0.052631564,0.10526314,2.026316,2.8019143677899603,7.128858070035485,11.502506828160321,10.649302040085617,21.795408895506643,14.41196984909135,22.00456395147626
510,car,18.113926,9.43038,1.0886074,0.0,0.0,0.0,0.0,2.0126586,130.60759,40.012657,0.8860759,0.0,0.0,0.0,0.12658232,37.189873,137.05063,25.443037,0.18987344,0.0,0.0,0.012658222,2.962024,55.784813,17.556963,1.4303796,0.0,0.0,0.0,0.0,3.4430373,21.06329,27.240505,6.1645565,0.12658225,0.0,0.0,0.0,0.0,5.569621,162.7848,30.215189,0.10126579,0.0,0.0,0.0,0.36708876,66.39241,158.24051,30.493671,0.0,0.0,0.0,0.0,2.189874,51.41772,20.329113,3.202532,0.0,0.0,0.0,0.0,2.1265836,6.012659,29.177216,4.8987336,0.0,0.0,0.0,0.0,0.0126582235,6.22785,163.3671,53.949364,0.0,0.0,0.0,0.0,0.012658222,33.544304,161.08861,38.49367,0.18987337,0.0,0.0,0.0,0.16455708,34.64557,19.620253,4.70886,0.45569623,0.0,0.0,0.0,0.113924064,3.3670888,21.898733,1.949367,0.0,0.0,0.0,0.0,0.07594938,10.506328,146.34177,40.63291,0.050632898,0.0,0.0,0.0,0.15189874,42.316456,139.73418,53.822784,1.3670888,0.0,0.0,0.0,0.0126582235,22.367086,15.392405,12.443037,1.6075948,0.0,0.0,0.0,0.0,1.1392406,2.7037311103498216,6.1493970338199295,10.387794698904324,10.878896765428323,21.516323613290275,13.981026856224476,22.37726756399171
105,bike,18.992422,35.87121,18.33333,11.454541,7.780302,8.068184,5.25,2.5303023,77.878784,65.628784,18.113632,7.9318156,3.3030293,7.5151544,4.7196975,16.69697,71.51516,31.689396,7.8106046,3.4696977,3.734849,4.992424,9.12879,37.12121,11.166666,2.666667,2.5530298,6.0454535,14.916668,7.924243,11.810604,21.409092,27.0,21.106064,11.984848,13.356059,15.681817,15.287883,5.7045465,6.015151,122.97728,51.810608,16.340908,15.825763,15.272731,10.598488,3.5681818,38.71212,129.7803,40.901512,12.575758,9.409092,6.909092,7.598485,6.128789,38.477276,21.454546,7.310605,7.1969705,7.840907,17.636366,8.015152,7.689396,11.5,26.333334,8.265152,4.9166665,12.333335,15.469698,15.856063,11.719698,16.636366,125.97728,38.55303,4.8106046,10.628791,16.871208,16.303024,12.712117,51.73484,131.24243,37.5,5.310605,8.371211,7.643941,7.8863635,11.090907,41.61364,22.886364,10.045458,6.083333,9.810605,14.575764,5.909092,6.0,8.280302,18.386362,1.6742423,3.4242427,8.151515,11.234848,12.94697,18.78788,30.143938,77.159096,15.530302,4.7045465,8.977272,5.530302,9.696974,18.12879,66.61363,75.871216,35.15909,10.083334,6.772727,5.446969,3.439395,5.8409076,32.795456,14.742419,19.295458,11.659093,12.136361,13.14394,3.1212108,1.8787879,2.893939,3.075589657751227,7.032843153848971,11.851997843833507,11.354304485742777,23.205199495812735,14.949749127949,23.041051316273055
327,canoe,15.521738,10.057968,4.3768125,3.5507236,0.028985512,1.4927542,1.1159414,1.1014494,121.57971,33.608692,10.086958,2.7101457,0.014492756,0.26086947,0.6086956,29.072464,126.55073,22.956522,3.231882,0.1304348,0.0,0.057971027,3.028985,49.130436,17.231882,1.4202898,0.028985512,0.04347827,0.08695654,0.057971027,3.1884067,13.420291,20.913046,9.318836,12.666667,6.956521,0.14492756,4.913045,10.0,4.1304355,154.60869,29.956524,12.652176,5.8985515,0.37681147,2.695651,7.9855084,43.927532,160.47826,38.753624,6.5652184,0.6956523,0.0,0.10144928,1.9855068,37.26087,23.855072,4.043478,0.08695654,0.36231878,0.36231878,0.0,0.18840572,4.913043,21.362318,5.2463775,8.188406,3.1739137,0.15942024,8.043479,15.536237,4.724636,151.89854,40.652176,7.9130454,2.5652182,0.47826102,5.1014485,14.144928,30.188402,160.40579,31.666668,1.9855067,0.24637675,0.04347827,0.43478248,7.159419,42.449272,23.492754,3.8260865,0.34782615,1.5942026,1.594203,0.0,0.028985512,4.072464,15.246376,1.8985506,4.811595,1.5797094,0.057971023,2.5797093,7.028983,6.652173,129.26086,28.927534,4.420291,0.56521744,0.0,2.2463772,7.811593,33.130436,133.11594,42.811592,1.8115939,0.014492757,0.04347827,0.115942046,2.1449273,23.217392,17.565218,11.246375,1.5797089,0.55072457,2.1159413,0.0,0.014492756,1.6376812,2.801768467080355,6.950613648700882,11.447711146291473,10.713806330459994,22.02919179476123,14.207910463500587,21.884604701311737
511,car,18.835165,8.868131,1.2087915,0.0,0.0,0.0,0.0,1.7142859,134.81319,39.35165,1.340659,0.0,0.0,0.0,0.032967005,36.43956,137.72528,21.076921,0.15384611,0.0,0.0,0.05494504,1.6813177,54.318687,16.901098,1.021978,0.0,0.0,0.0,0.120879084,2.3956041,16.373627,28.20879,5.5054955,1.6593411,0.0,0.0,0.0,0.07692304,5.1648355,165.81319,30.901102,0.93406546,0.0,0.0,0.0,0.10989014,59.186813,162.32968,30.604393,0.0,0.0,0.0,0.0,1.6483505,45.252747,19.395603,2.7472527,0.0,0.0,0.0,0.0,1.2637368,4.978022,27.65934,4.7032967,0.06593403,0.0,0.0,0.0,1.6593411,5.3076916,165.65933,55.73626,0.010989012,0.0,0.0,0.0,0.81318694,31.637365,163.64835,42.714283,0.065934,0.0,0.0,0.0,0.043956045,34.857143,18.846153,3.5494504,0.098901056,0.0,0.0,0.0,0.032967005,3.263736,17.483515,1.8681321,0.0,0.0,0.0,0.0,1.2307687,7.9670343,140.08792,38.285717,0.10989015,0.0,0.0,0.0,1.2087913,34.956043,141.56044,57.79121,1.6263739,0.0,0.0,0.0,0.098901115,19.351648,17.86813,10.956043,1.7692304,0.0,0.0,0.0,0.0,0.868132,2.708272801101774,6.197083960496951,10.425903067800677,10.897273668212843,21.56102705705635,14.004755810370805,22.560589764806565
106,bike,16.333334,28.77778,16.518515,12.962965,12.537039,6.0092583,6.148146,2.3796294,77.361115,61.657406,20.879625,8.490739,3.0,3.564815,5.0,14.879629,76.92593,35.61111,9.694446,3.1574075,2.2129629,2.629629,7.1203704,30.157406,12.768517,4.1018515,4.5740743,4.5648155,11.25,7.86111,9.2314825,14.2685175,23.296297,15.611109,12.7777815,16.82408,21.277782,13.657406,7.5740724,5.2962966,120.53703,43.981483,15.25,14.490743,14.814811,9.953703,6.4907413,40.444443,126.78703,38.555557,12.583332,8.814814,6.2777786,8.38889,7.6944456,38.94444,23.268517,9.148149,7.6018515,8.7685175,12.046297,9.351851,8.203703,10.759258,22.740742,5.1574073,4.3148155,15.0,18.703707,19.518518,14.564813,15.148144,119.55556,38.50926,5.222223,9.407406,14.805564,16.148159,18.027782,51.05556,125.76852,40.06481,8.0,8.842594,8.009258,8.509258,13.861108,42.194443,21.972218,13.75,7.435185,11.305554,12.592594,7.25,7.092593,7.277777,18.611109,2.6296291,3.8055542,8.398145,10.129628,15.342594,17.046295,23.453703,73.65741,16.925922,4.8425927,7.787037,4.444446,10.472218,21.092594,58.89815,72.37038,34.73148,11.0185175,6.1296287,5.5740724,4.2407417,8.064814,31.37963,14.064812,19.111113,16.0,11.675924,12.25926,4.166667,3.1574075,3.5092587,3.0689140732565163,6.806654613373023,11.529780508855595,11.949889063408913,23.948540287989793,15.41762747310925,23.76830871601311
328,canoe,14.473683,19.855268,7.763158,2.8684206,4.039473,2.1447365,0.026315778,0.73684204,119.23685,52.05263,6.605263,0.63157916,1.3157898,1.6842101,0.6184209,21.407892,114.78947,27.592106,1.7105266,0.31578958,0.34210527,0.15789478,3.1842103,41.43421,15.973683,1.0921053,0.026315784,0.0,1.4736844,0.73684233,3.1447365,13.802634,21.61842,10.434214,5.986842,1.5526316,5.026315,1.8026311,1.3289471,5.18421,150.63158,38.34211,7.789473,2.6578937,2.9736829,1.8684206,5.86842,48.710526,153.76315,43.039474,5.8421063,1.2763158,1.4342101,1.25,6.381579,42.355267,20.657894,4.5789475,1.5263157,0.18421054,1.5657898,0.3421053,3.5394733,10.394735,22.723684,6.0,3.68421,1.7236844,3.342106,1.1710529,5.289473,11.513161,151.27632,44.526314,6.539473,2.4078941,2.1973693,2.1710534,9.539474,37.947372,151.57895,37.43421,6.802633,2.2368417,0.98684245,0.84210503,7.1973667,46.0,20.36842,9.157894,6.815789,0.36842108,1.5526317,0.2368421,1.578947,5.210527,16.697369,1.8947366,1.7236847,0.27631587,0.84210503,2.2236834,5.8421073,14.1052685,124.60526,27.868423,1.9342104,0.47368416,0.0394737,0.5789475,6.7368402,37.82895,124.60526,42.26316,4.68421,0.5394737,0.3157896,0.09210531,3.6447365,22.210526,13.407894,14.407893,6.960527,0.5394737,0.8947366,0.17105263,1.1052635,3.1315787,2.8057562990852714,7.027279528044324,10.979305226065618,11.006096001255,22.025420906187318,14.546461553659084,22.46771089130346
512,car,14.602941,7.676472,1.014706,0.0,0.0,0.0,0.0,1.7058824,134.91177,40.838234,1.8823524,0.0,0.0,0.0,0.029411748,37.29412,140.36765,23.441175,0.2058823,0.0,0.0,0.029411748,1.1176478,56.0,16.97059,1.0735295,0.0,0.0,0.0,0.04411763,1.7352952,13.6470585,24.176472,4.0147057,1.2058821,0.0,0.0,0.0,0.014705876,5.2647057,164.42647,34.75,1.2794122,0.0,0.0,0.0,0.25,63.867645,162.30882,38.32353,0.0,0.0,0.0,0.014705874,2.1764715,45.95588,19.764704,3.647059,0.0,0.0,0.0,0.014705874,2.1764715,4.205882,23.529411,5.07353,0.014705876,0.0,0.0,0.0,1.3382356,3.7058823,164.60294,63.89706,0.058823492,0.0,0.0,0.0,1.235294,30.352942,162.63235,48.05882,0.26470602,0.0,0.0,0.0,0.10294119,34.735294,20.073528,4.0147057,0.5735292,0.0,0.0,0.0,0.058823496,3.4411764,14.955882,1.5588236,0.0,0.0,0.0,0.0,1.264706,7.544119,138.26471,38.647057,0.08823529,0.0,0.0,0.0,1.5441179,36.66176,143.94118,60.117645,1.3235296,0.014705873,0.0,0.0,0.029411752,21.264706,16.426472,14.397059,3.573528,0.1470588,0.0,0.0,0.0,1.0588236,2.7029557050614788,6.162661279753212,10.387747072425325,10.880689152430513,21.52501237852454,13.99995924164526,22.18604678465254
107,bike,17.558441,32.2987,14.298701,6.181819,12.2337675,8.402595,2.8701298,3.909091,86.67532,60.311687,14.649349,3.5194814,4.857144,5.844156,2.2597404,20.181818,84.66234,32.311687,6.3246746,2.8441558,7.8311696,4.6883116,5.857144,38.51948,16.974024,3.5194802,3.0,5.207791,15.441559,9.896104,8.168836,15.7662325,25.675325,16.467533,11.025976,10.311687,21.259743,16.41558,6.961038,7.0909085,126.38961,47.337666,10.675325,8.2337675,11.896104,9.883116,4.1168838,36.714283,130.94806,42.883118,9.597403,9.077923,9.064934,9.454546,5.909091,36.79221,23.64935,9.454546,6.9610386,11.831165,16.35065,13.66234,6.727271,11.090907,25.87013,7.1428566,5.8311696,15.662338,18.298698,17.779215,14.54546,13.714286,127.71429,38.36364,7.0,8.63636,10.77922,9.79221,12.701301,43.402603,129.44156,40.324673,8.870129,11.129871,8.636361,7.3376627,6.376622,37.064934,24.24675,12.532466,9.415583,16.623375,16.675325,10.077923,3.4025984,7.3376627,16.506489,3.4805195,3.7402601,7.6493487,10.376623,12.753244,12.909093,24.584417,82.0,22.50649,3.5584419,4.506494,3.7922091,6.5584416,13.922076,48.389614,84.6104,42.948048,13.740259,7.1558456,6.2337675,1.5584419,4.4285717,26.090908,18.233768,20.103899,15.025976,17.571426,12.298699,3.3896103,3.220779,3.7142854,3.012826838998293,6.402285375142156,11.260293567961284,11.263839816355734,22.529729695798682,14.466028520040293,23.404979668740932
329,canoe,13.338984,15.288137,9.389831,7.0,4.8474574,2.9322023,0.0,0.7288135,117.42373,48.677967,8.016948,1.084746,0.66101724,1.8135588,0.6101695,20.084745,121.15254,28.135595,1.2372882,0.016949147,0.0,0.067796595,3.0169485,36.98305,17.61017,1.3220339,0.0,0.03389831,0.0,0.23728803,3.38983,12.491526,20.406778,9.77966,4.7118635,4.677967,10.355934,3.6101701,0.16949148,4.2881355,149.42372,35.77966,10.18644,3.101696,2.932202,2.4067807,4.576271,49.322033,154.30508,41.915253,6.694915,0.5932205,0.13559324,0.8305083,6.491526,41.72881,22.338984,4.372882,1.2203391,0.72881377,0.50847477,0.016949149,4.7966104,11.457628,21.101694,5.9152546,4.7966104,3.3898299,5.0169473,2.084745,0.79661024,8.644069,151.8305,47.88136,7.101695,2.8644054,1.8644062,2.4406767,7.2711864,35.694916,153.55933,41.101692,8.677967,0.745763,0.44067803,0.5254238,6.525424,45.23729,22.101696,11.508473,8.338984,0.35593218,2.372881,0.016949154,1.4237287,4.5932207,16.338984,1.5084747,1.2033904,0.4067797,0.7966103,2.6271179,4.7966094,13.372883,125.08475,26.949154,1.4745767,0.28813562,0.016949149,0.4406781,6.6949153,39.9322,125.42373,42.28814,8.271189,0.37288138,0.25423738,0.050847467,4.2711864,25.152542,15.338984,17.152542,8.813561,1.0677966,1.8813562,0.03389831,0.8135595,4.1525426,2.8272286409102487,7.741813674828067,10.994640371349899,11.307912169497973,22.459571067314887,15.240340967914397,23.836368853983924
513,car,14.652778,5.25,0.013888884,0.0,0.0,0.0,0.0,1.6388887,130.91667,30.861109,0.31944433,0.0,0.0,0.0,0.04166667,36.02778,140.58334,20.611109,0.125,0.0,0.0,0.027777769,2.3194451,53.069443,19.23611,1.0972222,0.0,0.0,0.0,0.13888893,4.1111097,15.86111,25.125,2.0555558,0.0,0.0,0.0,0.0,0.0,4.888889,168.08333,25.958334,0.013888883,0.0,0.0,0.0,0.29166663,58.01389,166.19444,30.833334,0.0,0.0,0.0,0.013888884,2.2222226,43.23611,24.083332,3.375,0.0,0.0,0.0,0.041666664,2.2916672,4.2916665,25.791668,4.555555,0.0,0.0,0.0,0.0,0.0,2.7222228,167.55556,52.09722,0.0,0.0,0.0,0.0,0.027777767,31.916668,168.02777,39.847218,0.19444431,0.0,0.0,0.0,0.22222215,37.22222,23.180555,4.4166675,0.5138886,0.013888883,0.0,0.0,0.22222215,3.6805553,17.583332,1.5833334,0.0,0.0,0.0,0.0,0.0,10.1527815,140.81944,31.694445,0.125,0.0,0.0,0.0,0.22222213,39.5,143.69444,47.48611,3.027779,0.08333332,0.0,0.0,0.13888894,24.125,17.194445,14.26389,3.833335,0.11111107,0.0,0.0,0.0,1.1805557,2.7006355586677206,6.137443087784515,10.437926554674087,10.977235877084054,21.68991224279652,14.07762899818149,22.502158364428162
108,bike,18.661764,33.705883,16.588238,7.051472,1.4779408,2.044117,3.8088243,4.139704,91.73529,68.21324,16.397055,4.0294113,2.8676481,2.7794123,3.051471,23.683823,89.15441,35.029408,3.8602958,2.779412,7.933824,8.1029415,7.213234,39.433815,18.19853,2.4632354,0.7279413,4.867648,17.823532,11.875,7.698532,16.36765,23.669119,16.573532,11.492649,7.8823514,4.176472,5.1544104,3.9779413,5.941176,129.23529,50.088238,14.897059,8.867648,4.3823514,4.3382344,4.757352,38.5,135.02942,49.213238,7.5808825,4.2867656,5.588236,6.9779415,6.514703,37.132355,22.176472,5.5,2.1911757,6.904406,21.647055,11.301472,7.044118,10.154408,23.308823,8.147059,5.764703,4.735297,3.8970582,6.713235,7.308824,14.808825,130.72794,40.742645,6.59559,4.2132354,3.8088243,7.5073514,11.889704,53.316177,135.56618,36.92647,4.1102962,4.352942,4.9191175,4.0,7.419118,51.83088,21.639706,7.5808816,3.6691175,9.632352,19.58089,6.867648,2.2941177,5.7205877,21.125,4.117648,4.0735283,1.2352939,0.8455879,5.169117,12.095592,30.080883,99.39706,22.654411,4.4926486,1.1029413,0.125,2.3308823,12.132351,70.68382,89.95589,36.838238,5.669117,4.786764,2.4705877,1.8602957,3.8235292,37.838238,15.691176,14.264704,4.617648,11.705881,18.5,3.4558825,0.86029434,2.8014705,3.012945675263203,6.706853189746783,10.671438122624357,10.875998460214737,21.68283061080186,14.310864224739813,22.074435577068712
330,canoe,13.285715,9.657143,6.9142857,1.0285712,0.085714266,0.0,0.0,0.6571429,129.97144,46.22857,3.4571424,0.77142835,0.14285716,0.0,0.28571427,17.342857,133.0,34.971428,0.22857143,0.0,0.0,0.0,0.5999999,31.799997,22.0,2.0,0.0,0.028571429,0.057142857,0.02857143,0.3142857,10.0,20.542858,2.7714283,0.8285715,0.08571425,1.8571424,0.25714278,0.057142857,3.4857144,157.4,29.857141,2.0285711,0.028571429,0.0,0.0,3.1428573,53.114285,161.74286,34.971428,2.1999998,0.0,0.028571429,0.0,6.0,48.342857,24.028572,3.3142858,1.2571428,0.6285715,2.0857136,0.028571429,4.7428555,13.200001,20.8,3.7142856,0.14285716,0.9142857,1.7428564,0.057142857,0.085714266,1.5428572,161.11429,51.57143,2.5714285,0.028571429,0.0,0.0,1.6000001,31.657143,161.34285,48.22857,7.457143,0.05714286,0.028571429,0.0,3.342857,43.342857,21.885715,13.428571,9.0,0.17142853,4.2857146,0.20000003,1.4285717,4.0,14.657143,1.1714286,0.057142857,0.20000008,0.028571429,0.0,0.114285715,2.8,138.37143,25.114285,0.22857143,0.0,0.0,0.0,1.314286,37.4,137.37143,39.885715,8.257144,0.37142864,0.028571429,0.0,0.3714286,29.37143,13.428571,11.057142,9.028572,2.457143,2.1428573,0.14285718,0.0,3.0,2.7896661828364464,7.215910898032732,10.929757922714304,11.17187123527336,22.268827407209073,14.784529468428136,22.581679104471625
514,car,17.753246,9.142859,0.14285718,0.0,0.0,0.0,0.0,1.87013,136.45454,42.727272,0.5324674,0.0,0.0,0.0,0.0,32.12987,139.7922,27.090908,0.116883144,0.0,0.0,0.0,0.49350616,46.961037,19.558441,1.7272729,0.0,0.0,0.0,0.0,1.1948048,12.454546,26.688313,3.5714285,0.01298701,0.0,0.0,0.0,0.0,5.493506,166.01299,34.389606,0.038961027,0.0,0.0,0.0,0.0,56.090908,165.72728,38.909096,0.0,0.0,0.0,0.0,0.0,45.727276,23.597403,4.5194798,0.0,0.0,0.0,0.0,0.01298701,4.649351,27.376623,5.2207794,0.0,0.0,0.0,0.0,0.0,3.9090912,165.44156,50.79221,0.01298701,0.0,0.0,0.0,0.07792208,38.038963,165.36363,39.93507,0.32467538,0.0,0.0,0.0,0.0,43.06493,23.311687,4.974026,0.27272728,0.0,0.0,0.0,0.0,4.649351,20.129871,2.1818182,0.0,0.0,0.0,0.0,0.07792205,8.285712,142.03897,36.50649,0.12987018,0.0,0.0,0.0,0.6493505,39.87013,138.71428,51.740257,2.064936,0.012987009,0.0,0.0,0.14285718,25.519482,17.766233,13.7662325,2.9480498,0.038961057,0.0,0.0,0.0,1.6103896,2.7025596472509035,6.1395192567083905,10.24144442178837,10.577380245315783,22.262956649192027,14.3489201434903,20.98740216575918
109,bike,18.411764,25.607841,18.54902,5.078432,13.52941,6.588236,1.764706,4.6666665,78.78432,51.490192,15.960784,2.6666665,5.960784,4.8235283,3.8823519,26.039215,78.196075,28.960785,5.5490203,4.392156,7.90196,6.627452,7.745097,41.09804,17.137257,4.196078,3.411764,8.098041,17.549025,12.235296,12.098041,15.27451,26.098038,20.431372,14.235295,9.411764,20.09804,11.372552,9.078432,8.549019,122.5098,48.764706,13.54902,7.803921,10.450982,10.392158,10.666667,36.431374,120.60784,42.47059,9.960783,15.47059,12.843136,16.19608,12.137256,35.568626,28.45098,10.470589,8.607844,16.725487,19.215687,18.254904,10.647059,12.117648,26.588236,7.921568,5.5490203,9.960784,16.725489,17.235296,16.66667,14.843136,120.84314,41.70588,10.019608,9.45098,10.392157,12.235297,13.901961,38.960785,123.78432,48.509808,13.941175,17.62745,14.117648,14.980392,8.862744,37.490196,26.058823,19.745096,14.784312,17.607843,20.784315,13.568625,5.4509797,8.35294,11.843137,4.4509797,6.019608,5.6666665,10.980392,12.333333,15.921568,19.686274,69.17647,24.254904,8.47059,4.7843137,4.8431373,4.960784,13.627451,40.450977,79.58824,41.17647,13.627449,6.17647,11.529411,5.2156878,2.470588,27.176472,20.588234,18.941177,11.294117,11.117648,18.392159,6.117648,3.6666667,6.72549,2.9442777147183405,6.12142321536172,11.260935294194699,11.084665762977759,22.257634159371527,14.151500148939702,23.813443668724524
331,canoe,19.321428,16.0,0.39285716,0.035714287,0.0,0.0,0.17857142,1.8928571,125.60714,49.392857,1.5,0.8571429,0.035714284,0.0,0.21428573,26.392857,126.96429,30.642859,1.4642859,0.25,0.07142857,0.0,1.0357144,38.64286,18.357143,1.5357143,0.035714287,0.0,0.0,0.5714286,3.25,14.857143,25.428572,8.464285,3.892857,0.17857142,0.0,0.071428575,3.0,9.535715,152.82143,35.535713,5.2142854,4.1785717,0.7857143,1.0357143,4.9642854,63.17857,158.75,36.535713,5.535715,4.0,3.6428573,0.14285713,1.0,49.714283,21.57143,4.25,1.3571426,0.107142866,0.0,0.071428575,0.60714287,9.357142,25.392857,8.607142,3.1785717,0.107142866,0.0,0.071428575,3.5714283,8.285715,152.85715,54.92857,6.4285717,2.0714288,1.3928571,3.6071427,6.107143,41.857143,153.0,49.535717,6.6785703,7.5,6.8571434,0.96428573,3.7857144,39.964283,19.392857,18.85714,6.9642863,0.42857146,0.107142866,0.0,0.035714287,4.071429,17.821428,1.3571428,0.14285715,0.0,0.0,0.0,0.89285713,9.428572,121.42857,21.214285,0.2857143,0.0,0.107142866,0.6785714,3.5714283,52.89286,112.71428,32.0,3.3928576,0.14285713,0.21428573,0.2857143,1.7857143,36.142857,10.107142,19.82143,6.25,0.0,0.0,0.0,0.107142866,4.5714283,2.711284492339478,6.263476252503596,10.584279615327308,10.292740750492067,20.731519770142818,13.447484518455486,22.185018184679095
515,car,15.639345,3.557377,0.08196722,0.0,0.0,0.0,0.0,1.7540982,126.57378,32.704918,1.0655737,0.0,0.0,0.0,0.098360695,35.573772,137.78688,20.360655,0.14754096,0.0,0.0,0.0,0.8688523,63.03279,19.262295,0.9344262,0.0,0.0,0.0,0.032786883,0.7540984,18.786886,22.819672,2.2131147,0.0,0.0,0.0,0.0,0.0,4.0163937,165.13115,31.508198,0.03278688,0.0,0.0,0.0,0.54098374,60.72131,160.59016,38.032784,0.0,0.0,0.0,0.0,2.967213,52.93443,20.62295,4.065573,0.0,0.0,0.0,0.0,0.3606557,6.754099,24.852459,4.163934,0.0,0.0,0.0,0.0,0.0,2.7868857,165.21312,55.93443,0.016393447,0.0,0.0,0.0,0.016393447,34.377052,164.62296,41.52459,0.18032785,0.0,0.0,0.0,0.19672135,39.688522,20.47541,3.6557376,0.21311475,0.0,0.0,0.0,0.04918034,4.147541,18.885246,1.8524591,0.0,0.0,0.0,0.0,0.016393447,8.524588,139.59016,40.26229,0.06557377,0.0,0.0,0.0,0.24590148,42.672134,142.5246,55.590164,0.6885248,0.0,0.0,0.0,0.06557378,24.16393,17.491802,13.754099,1.704918,0.0,0.0,0.0,0.0,1.2131147,2.710298039894725,6.194354466566565,10.323563018477492,10.642621493480839,22.269588998978353,14.368398594529284,21.12683609265162
110,bike,10.65,32.6,25.6,0.90000004,0.0,0.049999997,1.5999999,2.9,62.3,55.35,11.850001,1.05,1.0999999,0.79999995,2.25,20.0,69.15,29.25,1.45,8.65,13.5,7.25,9.35,34.85,16.55,2.75,0.5,5.8999996,15.299999,6.1000004,11.049999,15.4,22.0,22.5,10.25,0.95000005,0.65,1.0999999,0.45,3.85,137.4,64.65,15.149999,3.65,5.0,1.05,1.9000001,41.55,135.2,43.25,4.35,9.049999,17.450003,9.1,7.100001,49.35,19.2,6.8,2.2,10.3,15.400001,11.549999,9.549999,13.049998,32.15,4.75,0.15,1.4000001,2.95,1.4000001,1.7,17.25,140.25,44.0,1.5,1.3499999,3.6999998,1.9000001,13.299998,61.95,135.75,46.45,10.049999,7.8000007,13.799999,8.65,10.05,41.1,16.15,12.15,10.299999,20.2,19.799997,15.5,9.25,5.55,14.600001,1.1,0.049999997,0.75,0.25,0.049999997,4.4,38.299995,79.8,24.1,1.4,1.5,0.099999994,0.099999994,4.5,60.6,79.8,40.9,12.65,10.15,1.95,2.0,2.25,27.05,12.0,14.5,14.0,26.4,15.549998,5.8,4.3500004,1.75,3.0358251238813736,6.5254971199407965,10.643686704540409,10.77116599521971,22.3370761865895,14.557417719413449,21.482799485255004
